NOME,RUA,NUMERO,BAIRRO,CIDADE,CEP,LATITUDE,LONGITUDE,CNPJ,PRECO MEDIO,VALOR MINIMO,CATEGORIA,AVALIACAO,TEMPO ENTREGA,VALOR ORIGINAL,SUPER RESTAURANTE
Açaíteria Área 51 - Itaquaquecetuba,Avenida Rochedo de Minas,58,Parque Viviane,ITAQUAQUECETUBA,08582005,-23.45412,-46.358194,40488301000120,$,15,Açaí,4.7,55,7.99,NÃO
Açaíteria Arujá Açaí ,Alameda Azaléias,290,Cidade Nova Arujá,ARUJA,07411440,-23.40582,-46.345489,54618023000193,$,10,Açaí,5.0,0,,NÃO
Pizzaria Quero Quero 2,Avenida José Américo de Almeida,356,Parque Residencial Marengo,ITAQUAQUECETUBA,08594250,-23.494007,-46.301814,38239076000147,$,20,Pizza,4.5,0,,NÃO
Let's Mel,Rua Silva Lisboa,48,Jardim Miray,ITAQUAQUECETUBA,08574465,-23.504803,-46.356605,,$,30,Doces & Bolos,0.0,55,15,NÃO
Toasted Potato - Itaquá Park Shopping,Estrada do Mandi,1205,JD Adriane,ITAQUAQUECETUBA,08596000,-23.475292,-46.326193,27182665000110,$$$,15,Lanches,4.8,40,10.99,NÃO
Point do açaí,Rua Água Azul,31,Terra Prometida,ITAQUAQUECETUBA,08595850,-23.471498,-46.307987,61147242000105,$,10,Açaí,4.8,39,13.99,NÃO
Heavy Burger,Rua Calaveras,369,Parque Residencial Califórnia,ITAQUAQUECETUBA,08584190,-23.428156,-46.347082,44453890000162,$,10,Lanches,0.0,0,,NÃO
Acaiteria America,Rua Kumaki Aoki,1363,Jardim Helena,SAO PAULO,08090370,-23.479005,-46.416726,61816782000126,$,15,Brasileira,4.9,0,,NÃO
Eli Gourmet,Rua Buquim,222,Parque Jandaia,GUARULHOS,07261020,-23.457107,-46.402012,27201184000104,$,10,Doces & Bolos,0.0,0,,NÃO
RM MARMITARIA REFEIÇÕES DELIVERY ,Rua Luzia Beserra de Melo,15,Parque Residencial Itapeti,MOGI DAS CRUZES,08771015,-23.479424,-46.255059,30507055000153,$,10,Marmita,0.0,0,,NÃO
Delícias da Fá,Rua dos Escultores,404,Jardim Itaqua,ITAQUAQUECETUBA,08580140,-23.449729,-46.343709,60531706000101,$,16,Doces & Bolos,0.0,51,11.99,NÃO
Esfiharia do Gordinho,Travessa Jerusalém,150,Jardim Miray,ITAQUAQUECETUBA,08574434,-23.506166,-46.357895,,$,6,Pizza,0.0,47,8.99,NÃO
Mla_delicias,Rua Bartolomeu Dias,81,Pequeno Coração,ITAQUAQUECETUBA,08579560,-23.460856,-46.382113,,$,14,Marmita,0.0,52,13.99,NÃO
Restaurante Família Nordeste,Rua Araçatuba,1150,Vila Bartira,ITAQUAQUECETUBA,08577250,-23.47981,-46.36888,52505833000108,$,15,Brasileira,0.0,50,7,NÃO
Di Pizza,Avenida River,456,Água Chata,GUARULHOS,07251370,-23.441889,-46.389014,58759787000150,$,13,Pizza,4.7,0,,NÃO
Restaurante Recanto da Chef,Avenida Miguel Badra,2161,Cidade Miguel Badra,SUZANO,08690010,-23.494191,-46.318893,24947547000167,$,13,Brasileira,0.0,0,,NÃO
Restaurante Tempero da Nonô,Rua Nossa Senhora de Lourdes,334,Parque Nossa Senhora do Carmo,ARUJA,07428000,-23.406442,-46.315146,56420683000190,$,20,Brasileira,4.8,0,,NÃO
Point da Li Lanches Salgados Pasteis,Estrada Pinheirinho Novo,16,Jardim Alpes de Itaqua,ITAQUAQUECETUBA,08588640,-23.44299,-46.316256,14452721000147,$,10,Salgados,0.0,0,,NÃO
Saborosos T.h.s.z,Rua Neptuno,895,Vila Celeste,ITAQUAQUECETUBA,08597040,-23.456165,-46.317037,,$,30,Lanches,0.0,53,14.99,NÃO
Parmegiana Express -  Mandacaru,Praça Juscelino Kubitschek,89,Jardim da Estação,ITAQUAQUECETUBA,08577390,-23.480216,-46.367567,52919445000173,$,9,Brasileira,4.5,34,7.99,NÃO
Cantinho do Churros,Rua Topázio,151,Jardim Jóia,ARUJA,07431285,-23.415591,-46.358424,,$,10,Doces & Bolos,0.0,0,,NÃO
Delícias da Marisa,Estrada dos Índios,765,Jardim Amanda Caiubi,ITAQUAQUECETUBA,08587000,-23.43142,-46.316995,49379017000190,$,15,Marmita,4.8,120,22,NÃO
Pizzaria Art Pura - Pizzas e brotos - Entrega Rápida,Rua Nicarágua,19,Jardim Americano,ITAQUAQUECETUBA,08598790,-23.4718,-46.32805,57083630000194,$,20,Pizza,4.6,59,0,NÃO
Wt - Lanches,Rua da Tubulação,188,Jardim Miray,ITAQUAQUECETUBA,08574440,-23.506931,-46.364371,,$,0,Brasileira,0.0,85,9,NÃO
Pizzaria e Restaurante da Baixinha,Estrada do Campo Limpo,1770,Jardim do Vale,ITAQUAQUECETUBA,08595500,-23.471352,-46.303977,04149284000133,$,10,Pizza,4.4,0,,NÃO
Loka Batata e Açaí,Rua Rosário do Sul,40,Parque Viviane,ITAQUAQUECETUBA,08582050,-23.449496,-46.358108,60378463000113,$,10,Açaí,0.0,50,10.99,NÃO
Frango Assado do Tigas Loja 2,Rua Uruaçu,501,Jardim Violeta,POA,08555550,-23.508297,-46.351422,57442358000191,$,20,Frangos,4.6,45,7,NÃO
Thaly Lanches Delivery,Rua dos Engenheiros,222,Jardim Itaquá,ITAQUAQUECETUBA,08580050,-23.450488,-46.344955,33148847000177,$,15,Lanches,4.9,70,17,NÃO
Queiroz Hamburgueria 7,Rua Oliveira Barros,187,Parque Viviane,ITAQUAQUECETUBA,08582100,-23.450681,-46.357978,33209411000140,$,20,Lanches,5.0,72,10.99,NÃO
Lá Dolce Vita,Rua Luxemburgo,272,Jardim Adriane,ITAQUAQUECETUBA,08598720,-23.473617,-46.321951,63684317000104,$,10,Doces & Bolos,0.0,49,10.99,NÃO
Alemão Lanches Beer,Avenida Doutor Almiro Leal da Costa,193,Jardim das Oliveiras,SAO PAULO,08122260,-23.49555,-46.377616,47481348000101,$,15,Lanches,4.6,75,12,NÃO
Sítioo_maia e adega ,Rua Floripa bezerra,7,Jd canaã,ITAQUAQUECETUBA,08573432,-23.430868,-46.350169,44511257000183,$,40,Brasileira,0.0,0,,NÃO
Grazy_docess,Rua dos Arquitetos,238,Jardim Itaquá,ITAQUAQUECETUBA,08580070,-23.446654,-46.342968,,$,10,Doces & Bolos,0.0,51,11.99,NÃO
RESTAURANTE JT,Avenida Miguel Badra,527,Cidade Miguel Badra,SUZANO,08690010,-23.49746,-46.316154,47084164000108,$,15,Brasileira,0.0,50,12,NÃO
Restaurante Mistura Brasileira,Rua Presidente Epitácio,40,Jardim Maragogipe,ITAQUAQUECETUBA,08580360,-23.449766,-46.335769,,$,20,Brasileira,0.0,54,15.99,NÃO
Lene's Burguer,Rua Thomaz Félix dos Santos,325,Jardim Félix e Milton,ITAQUAQUECETUBA,08593085,-23.483103,-46.286616,56032430000140,$,5,Hambúrguer,0.0,0,,NÃO
Caseirinhos da Angela,Avenida Real,51,Jardim Real,ARUJA,07402805,-23.39985,-46.308169,53117071000135,$,15,Brasileira,5.0,0,,NÃO
Doce Forma Bolos Caseiros,Rua Arnaldo Candela,63,Arujá Centro Residencial,ARUJA,07400815,-23.388682,-46.3269,35731335000164,$,10,Doces & Bolos,5.0,0,,NÃO
Teka's,Estrada de São Bento,4191,Jardim Amazonas,ITAQUAQUECETUBA,08591700,-23.451326,-46.301553,60648840000197,$,25,Brasileira,0.0,0,,NÃO
Pote no bolo e salgados ,Rua Niterói,420,Cidade Kemel,POA,08554030,-23.515572,-46.364292,60362780000141,$,18,Doces & Bolos,5.0,56,11.99,NÃO
Paladar Culinária Brasileira,Rua Antônio Dias dos Santos,306,Jardim Alice,GUARULHOS,07263400,-23.465804,-46.397713,59881620000120,$,20,Brasileira,0.0,0,,NÃO
Restaurante Parrini,Estrada do Marengo,252,Cidade Boa Vista,SUZANO,08693200,-23.499892,-46.300519,62228185000143,$,35,Brasileira,0.0,0,,NÃO
Pizzaria Machado,Rua Tristão de Ataide,95,Parque Residencial Marengo,ITAQUAQUECETUBA,08594350,-23.495573,-46.300386,31109504000178,$,15,Pizza,4.7,120,18,NÃO
Fizz Lanches - Itaquaquecetuba,Av. Italo Adami,2310,Vila Zeferina,ITAQUAQUECETUBA,08573000,-23.50005,-46.34996,43973323000174,$,20,Lanches,5.0,62,6.99,NÃO
Bom de Garfo Restaurante,Estrada Joel Hermenegildo Barbieri,520,Cidade Parquelandia,MOGI DAS CRUZES,08771210,-23.4886,-46.2645,37253443000102,$,20,Marmita,0.0,0,,NÃO
La'ella,R. Paranavaí,180,Vila Florindo,ITAQUAQUECETUBA,08574090,-23.505952,-46.346467,54074069000199,$,20,Italiana,0.0,47,7.99,NÃO
Quentinha do Dedé,Rua Senador Queirós,53,Jardim Patrícia,ITAQUAQUECETUBA,08584005,-23.420493,-46.348393,47505940000104,$,18,Brasileira,4.9,0,,NÃO
Delícias D&H,Rua Fernando Namora,325,Parque Piratininga,ITAQUAQUECETUBA,08583410,-23.441458,-46.381048,46607977000172,$,10,Doces & Bolos,0.0,0,,NÃO
Cantinho Marmitex,Rua Andradas,307,Vila Virgínia,ITAQUAQUECETUBA,08573220,-23.494788,-46.352779,49747364000129,$,20,Brasileira,4.5,31,6.99,NÃO
Açaí Custódio - Sorvetes e Lanches,Rua Pérola Negra,227,Cidade Tupinambá,GUARULHOS,07263150,-23.464613,-46.407502,41021196000188,$,20,Açaí,4.2,0,,NÃO
Restaurante Bom Gosto,Rua Particular I,64,Jardim Miray,ITAQUAQUECETUBA,08574445,-23.506494,-46.362825,60605793000102,$,10,Marmita,0.0,86,10.99,NÃO
Brodd's Burguer - Hambúrguer Artesanal,Rua Canadá,112,Jardim Americano,ITAQUAQUECETUBA,08598760,-23.472438,-46.326133,28903663000135,$,25,Lanches,5.0,85,7.99,NÃO
Paladar ,Rua Fernando Luz,403,Água Chata,GUARULHOS,07251365,-23.439384,-46.400346,53403400000104,$,10,Cozinha Rápida,0.0,0,,NÃO
Mix Restaurante e Lanchonete,Avenida Vereador João Fernandes da Silva,300,Vila Virgínia,ITAQUAQUECETUBA,08576000,-23.486316,-46.352062,23147230000183,$,10,Brasileira,5.0,8,4.99,NÃO
Pizzaria Meu Keridu Itaqua,R. Assis Chateaubriand,267,Jardim Zelia,ITAQUAQUECETUBA,08575050,-23.497027,-46.360051,18863765000110,$,20,Pizza,0.0,45,6.99,NÃO
Valent's Lb,Rua Finlândia,89,Jardim São José,SUZANO,08695105,-23.493204,-46.285686,53868919000168,$,20,Lanches,0.0,0,,NÃO
Suzan Doces,Rua Rosa Umehara Manabe,431,Jardim Chácara Méa,SUZANO,08696470,-23.500193,-46.291357,57018195000114,$,11,Brasileira,0.0,0,,NÃO
Creperia Restaurantes,Rua São Cristóvão,96,Quinta da Boa Vista (Residencial),ITAQUAQUECETUBA,08597628,-23.460333,-46.321835,45370963000115,$,17,Crepe,0.0,51,11.99,NÃO
Casa de Madeira,Rua Major Benjamin Franco,350,Jardim Vitória,ARUJA,07400165,-23.396091,-46.327062,21975250000117,$$$,20,Brasileira,4.9,0,,NÃO
"Baunilha Rosa - bolos, doces e salgados",Rua Ada,100,Jardim Margarida,MOGI DAS CRUZES,08772015,-23.487713,-46.283685,64234356000172,$,15,Brasileira,5.0,0,,NÃO
Santini Massas ,Rua Manoel José Luz,330,Jardim Ferrão,GUARULHOS,07252140,-23.449926,-46.405258,42884929000170,$,20,Cozinha Rápida,0.0,0,,NÃO
O Big Churras,Estr. dos Índios,1850,Jardim Amanda Caiubi,ITAQUAQUECETUBA,08587000,-23.430519,-46.316445,40238731000194,$,20,Carnes,0.0,0,,NÃO
Tempeiro Caseiro,Rua Remanso,100,Parque Residencial Scaffid II,ITAQUAQUECETUBA,08587768,-23.428819,-46.309703,31529684000147,$,20,Marmita,0.0,0,,NÃO
William Rodrigues Vasconcelos,Rua Itú,65,Vila Monte Belo,ITAQUAQUECETUBA,08577740,-23.489218,-46.370121,,$,20,Brasileira,0.0,46,7.99,NÃO
"No Capricho Pizzas, Esfihas e Lanches",R ONDA VERDE,170,JARDIM SAO ARMANDO,ITAQUAQUECETUBA,8580480,-23.455058,-46.343149,28424763000189,$,20,Pizza,0.0,50,10.99,NÃO
Dona Meire,Rua Ana Maria Moreira Coronado,481,Arujá Centro Residencial,ARUJA,07400855,-23.39034,-46.330829,27247448000160,$,10,Doces & Bolos,0.0,0,,NÃO
cantinho da brasa ,Rua Santa Luiza,283,Jardim Santa Luiza,POA,08555040,-23.511695,-46.357656,,$,6,Carnes,0.0,49,10.99,NÃO
Pizzaria Maestria,Avenida do Contorno,82,Jardim Normandia,GUARULHOS,07252015,-23.446952,-46.407656,63369047000147,$,0,Pizza,5.0,0,,NÃO
Pastelaria Quero Mais,Rua Arapiraca ,0,Jardim Napoli I,ITAQUAQUECETUBA,08595620,-23.472738,-46.303054,49118617000103,$,20,Pastel,0.0,0,,NÃO
Casa dos Assados e Salgados,Rua Desembargador José Manoel Arruda,48,Cidade Kemel,SAO PAULO,08130420,-23.501549,-46.36917,52710281000170,$,10,Marmita,0.0,47,8.99,NÃO
Sushi Jóia,Rua Diamante,98,Jardim Jóia,ARUJA,07431315,-23.416447,-46.357801,,$,20,Japonesa,0.0,0,,NÃO
Nenca Hortifruti,RUA JOAO FRANCISCO LISBOA,583,PARQUE PIRATININGA,ITAQUAQUECETUBA,08583520,-23.437231,-46.383665,28230607000187,$,10,Casa de Sucos,0.0,0,,NÃO
Restaurante Casarao Gaucho,Rua Ângelo Roberto Orsomarso,210,Jardim Nova Cidade,GUARULHOS,07252330,-23.444271,-46.407373,12608775000123,$,20,Brasileira,4.7,0,,NÃO
Japa Delivery - Itaquaquecetuba ,Rua Millena Freitas dos Santos,263,Jardim Zélia,ITAQUAQUECETUBA,08575365,-23.495741,-46.368921,57058450000152,$,25,Japonesa,4.8,47,7.99,NÃO
Doce Vida,Rua Lagoa da Prata,169,Estância Paraíso,ITAQUAQUECETUBA,08592560,-23.472759,-46.294617,58748751000170,$,12,Doces & Bolos,0.0,0,,NÃO
Anas Bar e Restaurante,R. João de Faria,945,Parque Sao Miguel,GUARULHOS,07260210,-23.451949,-46.408629,20961201000162,$,10,Marmita,3.0,0,,NÃO
Lumi Doces,Rua José Candido de Carvalho,99,Jardim Moraes,ITAQUAQUECETUBA,08597705,-23.460796,-46.310153,,$,5,Doces & Bolos,0.0,0,,NÃO
Cor & Sabor Restaurante e Lanchonete,Rua Justiniano Gomes da Silva,191,Jardim São José,SUZANO,08695110,-23.494475,-46.285638,,$,20,Brasileira,0.0,0,,NÃO
Mega Esfiha Av Jurema,Avenida Jurema,850,Parque Jurema,GUARULHOS,07244000,-23.445155,-46.41104,24562756000192,$$,15,Pizza,4.8,0,,NÃO
Porções e Variedades,Rua Oswaldo Cruz,422,Jardim Cristiano,ITAQUAQUECETUBA,08579030,-23.458538,-46.373726,39781982000131,$,10,Brasileira,0.0,50,7,NÃO
Grand Cru Aruja,rua Plinio Salgado Santangelo,44,Vila Pedroso,ARUJA,07434315,-23.412621,-46.321642,44305711000140,$,30,Bebidas,0.0,0,,NÃO
Fortmax Saúde,Avenida Benedito Manoel dos Santos,1235,Arujá 5,ARUJA,07428205,-23.412613,-46.324629,31946691000144,$,15,Saudável,0.0,0,,NÃO
Açaiteria - Blunt Doces,Rua Alessandro Magnasco,2,Itaim Paulista,SAO PAULO,08121640,-23.504177,-46.379511,36602248000170,$,20,Açaí,5.0,33,8.99,NÃO
Casarão Bardega e Lounge,Rua Mooca,68,Vila Sônia,ITAQUAQUECETUBA,08570350,-23.476889,-46.36681,40677397000175,$,10,Brasileira,0.0,47,7.99,NÃO
Marmita caseira ,Rua Poços de Caldas,213,Residencial Palmas de Itaquá,ITAQUAQUECETUBA,08598690,-23.47003,-46.320228,59583215000125,$,12,Marmita,0.0,51,11.99,NÃO
Hamburgão Lanches,Avenida Antonio Afonso de Lima,47,Centro,ARUJA,07432575,-23.400434,-46.318622,04671007000196,$$$,22,Lanches,4.8,0,,NÃO
Flocos de Neve,Rua Teófilo Dias,557,Parque Residencial Marengo,ITAQUAQUECETUBA,08594030,-23.488077,-46.304206,61978996000107,$,20,Sorvetes,0.0,46,16.99,NÃO
W.I.burguers artesanais,Rua Monte Alto,135,Tipoia,ITAQUAQUECETUBA,08577130,-23.479704,-46.358972,,$,20,Brasileira,0.0,44,6.99,NÃO
Delícias da Leleka,R. Trinta e Sete,55,Parque Jandaia,GUARULHOS,07261017,-23.455599,-46.400891,20998813000120,$,6,Doces & Bolos,0.0,0,,NÃO
Cookies da Ju,Avenida Marechal Castelo Branco,226,Jardim Rincão,ARUJA,07400445,-23.400052,-46.320948,19525622000161,$,10,Doces & Bolos,0.0,0,,NÃO
Casa de Carnes Parana,Rua Raul Seixas,26,Parque Residencial Souza Campos,ITAQUAQUECETUBA,08596570,-23.503226,-46.372057,34258849000181,$,50,Carnes,0.0,0,,NÃO
Açaíteria Kigelo,Rua Tupiniquins,245,Vila São Carlos,ITAQUAQUECETUBA,08599610,-23.459454,-46.333808,12048584000154,$,22,Açaí,4.7,56,10.99,NÃO
Delas Esfiharia,Avenida Italo Adami,1556,Vila Zeferina,ITAQUAQUECETUBA,08573000,-23.493406,-46.348635,40114898000143,$,30,Pizza,0.0,45,0,NÃO
Entre Família Almoço e Janta,Rua Maria Piedade,46,Vila Monteiro,POA,08557510,-23.51208,-46.341797,46660109000156,$,5,Marmita,4.9,34,8.99,NÃO
Vane Cia Lanches e Salgados,Rua Bela Vista,207,Vila Florindo,ITAQUAQUECETUBA,08574100,-23.507366,-46.345739,41112827000174,$,10,Yakisoba,0.0,47,7.99,NÃO
Silva Marmitex,Rua Sete Lagoas,112,Vila Virgínia,ITAQUAQUECETUBA,08573140,-23.49079,-46.353148,,$,10,Marmita,0.0,43,4.99,NÃO
Oliveira Lanches,Rua Serra do Mar,800,Jardim Paineira,ITAQUAQUECETUBA,08581010,-23.457804,-46.358448,,$,20,Lanches,0.0,49,8.99,NÃO
Letticia Confeitaria ,Rua Manoel Ferreira dos Santos,139,Jardim Ipê,ITAQUAQUECETUBA,08580770,-23.442634,-46.346698,34043195000179,$,10,Doces & Bolos,0.0,52,13.99,NÃO
Restaurante - Cozinha do Pézão,Rua Maria Antonieta de Campos Arruda,196,Jardim Angélica,GUARULHOS,07260500,-23.448629,-46.410079,44474357000187,$,21,Brasileira,4.6,0,,NÃO
M e e Comida Caseira,Rua Sofia,86,Jardim Margarida,MOGI DAS CRUZES,08772060,-23.484028,-46.284647,47746122000195,$,10,Brasileira,0.0,0,,NÃO
"Raidan Delivery - Doces,Bolos e Brownie",Rua Edmar Carlos da Silva,223,Jardim Nova Cidade,GUARULHOS,07252500,-23.443946,-46.405454,37002462000158,$,25,Doces & Bolos,4.8,0,,NÃO
Insano Burguer,Rua Silva Téles,399,Jardim Sao Manoel,ITAQUAQUECETUBA,08580630,-23.45628,-46.346651,42647831000361,$,35,Lanches,4.1,95,0,NÃO
O Formigueiro confeitaria ,Rua José Basílio Alvarenga,100,Vila Flora Regina,ARUJA,07400505,-23.395976,-46.323092,38435527000111,$,15,Doces & Bolos,0.0,0,,NÃO
Bistro Restaurante e  Gastrobar,Rua Amazonas,178,Jardim Amazonas,ITAQUAQUECETUBA,08591675,-23.451274,-46.303358,35129562000114,$,20,Brasileira,5.0,0,,NÃO
Skina Falcão,Rua Alfenas,170,Vila Zeferina,ITAQUAQUECETUBA,08576100,-23.485772,-46.354915,49571635000138,$,20,Brasileira,0.0,35,3,NÃO
Rosana Cakes Confeitaria Artesanal,Rua Cinco-A,48,Jardim Nova Cidade,GUARULHOS,07252520,-23.443497,-46.406671,52528397000192,$,20,Doces & Bolos,5.0,0,,NÃO
Warner Bros Pizza,Rua Água Marinha,227,Jardim Nicea,ITAQUAQUECETUBA,08589360,-23.433738,-46.30054,25069199000135,$,25,Pizza,0.0,40,15,NÃO
Pizzaria + Sabor R&t,Estrada do Campo Limpo,1560,Jardim do Vale,ITAQUAQUECETUBA,08595500,-23.471803,-46.306361,38072968000104,$,20,Pizza,0.0,0,,NÃO
Restaurante Mundial Yeshua,Rua Antônio Maria Escudero Rivas,23,Cidade Kemel,SAO PAULO,08130090,-23.507958,-46.369097,64289027000129,$,20,Brasileira,0.0,35,9.99,NÃO
Casquinha Show,Estrada Água Chata,3500,Água Chata,GUARULHOS,07251000,-23.431339,-46.402298,20434451000144,$,17,Sorvetes,5.0,0,,NÃO
Comida Caseira,Rua Margarida Branca,4,Parque Viviane II,ITAQUAQUECETUBA,08582869,-23.45525,-46.359994,56246302000107,$,20,Marmita,0.0,49,8.99,NÃO
Super Combo Lanches e Açai,Rua Serra de Bragança,187,Jardim São Jerônimo,ITAQUAQUECETUBA,08581350,-23.459485,-46.351607,55493004000140,$,0,Lanches,4.6,73,11.99,NÃO
Fabimel Confeitaria,Rua Engenheiro Álvaro Cunha,170,Cidade Kemel,SAO PAULO,08130270,-23.506122,-46.369076,60211306000119,$,20,Doces & Bolos,0.0,75,7,NÃO
Family Bolos e Doces Artesanais ,Rua Nossa Senhora da Aparecida,347,Jardim Japão,ITAQUAQUECETUBA,08599040,-23.466443,-46.345232,56200368000158,$,0,Doces & Bolos,5.0,34,7.99,NÃO
Burger City,Rua Desembargador José Manoel Arruda,35,Cidade Kemel,SAO PAULO,08130420,-23.501762,-46.369189,52108399000122,$,20,Lanches,0.0,80,9,NÃO
Vih Marquioli Doces & Cia,Estrada Do Ribeirão,450,Cidade Boa Vista,SUZANO,08693190,-23.496312,-46.302673,62595850000137,$,15,Doces & Bolos,5.0,120,20,NÃO
Pizzaria & Esfiharia Hungulo,Estrada do Ribeirão,450,Cidade Boa Vista,SUZANO,08693190,-23.495925,-46.302701,,$,20,Pizza,0.0,0,,NÃO
Segredo da Dona Fia,Rua Augusto José de Oliveira,158,Tipoia,ITAQUAQUECETUBA,08577140,-23.479113,-46.360754,46211468000126,$,10,Brasileira,0.0,44,6.99,NÃO
Restaurante Sabores,Rua Francisco Alves,210,Jardim Itaqua,ITAQUAQUECETUBA,08580190,-23.453082,-46.343969,60033372000146,$,0,Brasileira,4.8,94,16,NÃO
Feijuca Cj,Rua Francisco José da Silva,290,Jardim Santa Inês,SUZANO,08695060,-23.496759,-46.285285,46078271000160,$,10,Marmita,0.0,0,,NÃO
Paes & Doces Bela Casa,Avenida Nossa Senhora de Fátima,93,Cidade Aracilia,GUARULHOS,07250060,-23.419336,-46.372779,05948611000180,$,20,Padaria,4.8,0,,NÃO
BURGER E GRILL,Rua Sofia,205,Jardim Margarida,MOGI DAS CRUZES,08772060,-23.484126,-46.283924,55865274000135,$,15,Lanches,0.0,0,,NÃO
Sorveteria Nova Era Lojá 02,Rua José Alexandrino de Moraes,66,Jardim Patrícia,ITAQUAQUECETUBA,08584090,-23.42227,-46.348679,35304284000194,$,10,Açaí,0.0,0,,NÃO
Point da Didi,Rua Santa Escolástica,350,Chácara Dona Escolástica,ITAQUAQUECETUBA,08581130,-23.457405,-46.357464,55450883000123,$,20,Lanches,0.0,49,8.99,NÃO
Divino sabor,Avenida Lúcio Mendonça,81,Parque Residencial Marengo,ITAQUAQUECETUBA,08594640,-23.481548,-46.299764,50718318000180,$,10,Marmita,0.0,0,,NÃO
Açaí Paradise,Rua Trinta e Dois,700,Sítio São Francisco,GUARULHOS,07261480,-23.453519,-46.397991,64010756000102,$,20,Brasileira,0.0,0,,NÃO
Arcade Burguer & Dwh Cake,Estrada Água Chata,675,Água Chata,GUARULHOS,07251000,-23.449327,-46.402157,46628854000118,$,10,Lanches,0.0,0,,NÃO
Amorial Oficial,Rua Benedito Barbosa de Araújo,22,Jardim Ipê,ITAQUAQUECETUBA,08580790,-23.44203,-46.346866,36116752000160,$,10,Doces & Bolos,0.0,52,13.99,NÃO
Chef Jean Costa,Rua Sílvio Romero,162,Parque Residencial Marengo,ITAQUAQUECETUBA,08594590,-23.484557,-46.299547,41319692000112,$,22,Brasileira,4.8,0,,NÃO
Refeições Fernandes - L&T,Rua Guariri,355,Vila São Carlos,ITAQUAQUECETUBA,08599510,-23.461711,-46.336359,59935605000117,$,25,Brasileira,0.0,49,8.99,NÃO
Açai da Lua,Rua Taubaté,925,Jardim Valparaíso,ITAQUAQUECETUBA,08577680,-23.493571,-46.369168,57959862000163,$,10,Açaí,4.8,45,7.99,NÃO
Lasanha & Cia,Rua Mário Quintino,167,Parque Piratininga,ITAQUAQUECETUBA,08583570,-23.434245,-46.38065,64479928000183,$,20,Brasileira,0.0,0,,NÃO
Pizzaria Labarca,"Rua Martins Pena, Casa e Comercio",1,Jd Altos de Itaqua,ITAQUAQUECETUBA,08598392,-23.464355,-46.32657,00117271000121,$,15,Brasileira,5.0,80,10,NÃO
Point do Salgado,Rua Monte Aprazível,30,Cuiabá,ITAQUAQUECETUBA,08595030,-23.446331,-46.308599,54688914000116,$,20,Salgados,4.5,0,,NÃO
Super Burguer,Rua Álvaro de Carvalho,274,Jardim Maragogipe,ITAQUAQUECETUBA,08580270,-23.449519,-46.34127,61102344000104,$,20,Lanches,0.0,51,11.99,NÃO
Restaurante Casa do Norte,Praça Juscelino Kubitschek,87,Jardim da Estação,ITAQUAQUECETUBA,08577390,-23.480216,-46.367567,30375094000144,$,9,Brasileira,0.0,29,0,NÃO
Espetinho do Gordao,Rua 24,113,Conjunto Marcos Freire,GUARULHOS,07263720,-23.462604,-46.404352,53004387000110,$,20,Lanches,0.0,0,,NÃO
Restaurante da Família,Rua Guilherme Garijo,1405,Jardim Santa Inês,SUZANO,08695010,-23.49058,-46.283562,53221328000102,$,10,Brasileira,5.0,0,,NÃO
Ciça's Burger,Rua Farias Lemos,402,Parque Residencial Scaffid II,ITAQUAQUECETUBA,08587780,-23.428724,-46.307187,62468529000191,$,20,Lanches,5.0,0,,NÃO
Haddad Lanches,Rua Vicente Custódio da Silva,638,Jardim Freire,FERRAZ DE VASCONCELOS,08543050,-23.519523,-46.371795,29970401000156,$,20,Lanches,4.8,0,,NÃO
Gira Sol Doces,Estrada Pedro da Cunha Albuquerque Lopes,2889,Perobal,ITAQUAQUECETUBA,08584584,-23.42301,-46.353941,,$,10,Doces & Bolos,0.0,0,,NÃO
Açai Maria's,Rua Bocaina de Minas,351,Vila Nova Bonsucesso,GUARULHOS,07176230,-23.406121,-46.390078,37403142000100,$,16,Açaí,4.9,0,,NÃO
Dolce Rovati,Estrada de São Bento,2707,Jardim Odete,ITAQUAQUECETUBA,08598100,-23.461516,-46.309092,37571091000125,$,20,Doces & Bolos,5.0,90,18,NÃO
"D,gusta Delivery",R. Jaboticabeira,205,Vila Itaquassu,ITAQUAQUECETUBA,08588080,-23.439365,-46.322331,27121785000107,$,20,Lanches,0.0,0,,NÃO
INSANO HAMBURGUERIA,RUA SILVIA TELES,399,Jardim Sao Manoel,ITAQUAQUECETUBA,08580550,-23.456253,-46.346603,32986318000856,$,35,Lanches,4.2,80,13.99,NÃO
Doce Sonho Confeitaria,Estrada da agua chata,1105,Agua chata,GUARULHOS,07251000,-23.446662,-46.399137,64024536000120,$,25,Doces & Bolos,0.0,0,,NÃO
Angelim Delivery ,Travessa Pôrto Feliz,141,Jardim Valparaiso,ITAQUAQUECETUBA,08577812,-23.492613,-46.363518,41525448000106,$,10,Cozinha Rápida,0.0,46,7.99,NÃO
Bolos e Doces Fran,Rua Rio Tamanduateí,112,Jardim Nova Itaquá,ITAQUAQUECETUBA,08599320,-23.471138,-46.344155,22065741000193,$,16,Doces & Bolos,4.9,28,6.99,NÃO
Huum Tapioca Gourmet,Av dos expedicionarios,421,Jd Rincao,ARUJA,07400460,-23.399626,-46.319998,36869384000120,$$,12,Tapioca,4.8,0,,NÃO
